ncbigene:5602	ncbigene:2354	interacts
ncbigene:8021	ncbigene:6430	interacts
ncbigene:51077	ncbigene:55272	interacts
ncbigene:80152	ncbigene:699	interacts
ncbigene:2255	ncbigene:26281	interacts
ncbigene:8772	ncbigene:8737	interacts
ncbigene:2695	ncbigene:3362	interacts
ncbigene:4005	ncbigene:2252	interacts
ncbigene:10724	ncbigene:10380	interacts
ncbigene:57082	ncbigene:81565	interacts
ncbigene:2353	ncbigene:2939	interacts
ncbigene:3567	ncbigene:9180	interacts
ncbigene:64105	ncbigene:55920	interacts
ncbigene:3579	ncbigene:100506658	interacts
ncbigene:6714	ncbigene:2885	interacts
ncbigene:285093	ncbigene:390199	interacts
ncbigene:347168	ncbigene:409	interacts
ncbigene:3443	ncbigene:3455	interacts
ncbigene:147841	ncbigene:3619	interacts
ncbigene:6775	ncbigene:6627	interacts
ncbigene:10569	ncbigene:220988	interacts
ncbigene:5971	ncbigene:960	interacts
ncbigene:10038	ncbigene:5095	interacts
ncbigene:27179	ncbigene:84639	interacts
ncbigene:2099	ncbigene:539	interacts
ncbigene:2113	ncbigene:22897	interacts
ncbigene:7852	ncbigene:55970	interacts
ncbigene:27436	ncbigene:4893	interacts
ncbigene:5465	ncbigene:376497	interacts
ncbigene:330	ncbigene:407040	interacts
ncbigene:157	ncbigene:1128	interacts
ncbigene:5898	ncbigene:5599	interacts
ncbigene:2870	ncbigene:2833	interacts
ncbigene:7514	ncbigene:22919	interacts
ncbigene:81887	ncbigene:23521	interacts
ncbigene:2056	ncbigene:3588	interacts
ncbigene:115	ncbigene:2775	interacts
ncbigene:3565	ncbigene:929	interacts
ncbigene:29949	ncbigene:53832	interacts
ncbigene:3586	ncbigene:3383	interacts
ncbigene:7484	ncbigene:6423	interacts
ncbigene:1852	ncbigene:5599	interacts
ncbigene:3458	ncbigene:3600	interacts
ncbigene:1365	ncbigene:1727	interacts
ncbigene:55127	ncbigene:92856	interacts
ncbigene:84057	ncbigene:8340	interacts
ncbigene:6208	ncbigene:10436	interacts
ncbigene:150726	ncbigene:93611	interacts
ncbigene:123879	ncbigene:25793	interacts
ncbigene:5465	ncbigene:10294	interacts
ncbigene:2868	ncbigene:1234	interacts
ncbigene:54539	ncbigene:5568	interacts
ncbigene:51735	ncbigene:5908	interacts
ncbigene:65055	ncbigene:390078	interacts
ncbigene:3170	ncbigene:3651	interacts
ncbigene:391114	ncbigene:5567	interacts
ncbigene:132660	ncbigene:5347	interacts
ncbigene:3565	ncbigene:3581	interacts
ncbigene:5062	ncbigene:4638	interacts
ncbigene:4899	ncbigene:4726	interacts
ncbigene:402135	ncbigene:2788	interacts
ncbigene:5465	ncbigene:92912	interacts
ncbigene:776	ncbigene:30835	interacts
ncbigene:1489	ncbigene:3563	interacts
ncbigene:54797	ncbigene:9370	interacts
ncbigene:80346	ncbigene:26595	interacts
ncbigene:3912	ncbigene:3685	interacts
ncbigene:22919	ncbigene:81930	interacts
ncbigene:6845	ncbigene:2512	interacts
ncbigene:83540	ncbigene:5516	interacts
ncbigene:896	ncbigene:1032	interacts
ncbigene:801	ncbigene:4893	interacts
ncbigene:2784	ncbigene:5602	interacts
ncbigene:6364	ncbigene:3586	interacts
ncbigene:51065	ncbigene:6203	interacts
ncbigene:80310	ncbigene:2260	interacts
